-3.587769979616188820e+00,6.151642604247935964e+00,1.000000000000000000e+00
-5.803710162380689042e+00,-8.702015225224531747e+00,0.000000000000000000e+00
3.201058935736602606e+00,9.714363029790597182e+00,1.000000000000000000e+00
-7.482035152301285130e+00,8.725515909023485506e+00,1.000000000000000000e+00
-1.364942564961813432e+00,6.474982000460578035e+00,1.000000000000000000e+00
2.186292729224618370e+00,6.729250827462820439e+00,1.000000000000000000e+00
9.409728721012253772e+00,-1.258557721108672922e-01,1.000000000000000000e+00
-9.773434124668305856e+00,3.803188412852252398e+00,1.000000000000000000e+00
-8.426246733742354778e+00,-1.142126648033276126e+00,1.000000000000000000e+00
-9.988313107274375824e-01,4.218779246599728694e+00,1.000000000000000000e+00
-6.223614328560540088e+00,4.303204725346677861e+00,1.000000000000000000e+00
-5.061065271199725046e+00,3.043089389640696751e+00,1.000000000000000000e+00
-1.329287032972350957e+00,3.433931878426472295e+00,1.000000000000000000e+00
-1.337129975235010093e+00,4.805330459934424425e+00,1.000000000000000000e+00
6.372632121794225668e+00,5.549544921349390592e+00,1.000000000000000000e+00
2.808424621965546208e+00,-2.094764025923252504e+00,0.000000000000000000e+00
5.328485908701319218e+00,5.431339241086210023e+00,1.000000000000000000e+00
-2.261469450530755765e+00,4.964736382281774496e+00,1.000000000000000000e+00
4.441696726509993809e+00,-8.279094136529607795e-02,1.000000000000000000e+00
5.004271927661443797e+00,9.079327965209202489e+00,1.000000000000000000e+00
8.043775917667332465e+00,3.169759831639964887e+00,1.000000000000000000e+00
2.443951200278442926e+00,-9.104964826267574196e+00,0.000000000000000000e+00
-1.357797822393910891e+00,1.637053108736532536e+00,1.000000000000000000e+00
-4.941192752256777787e+00,-4.188372163207096932e+00,0.000000000000000000e+00
5.690985052462863791e+00,-1.208855725186072760e+00,1.000000000000000000e+00
-1.391079705020061397e+00,-3.106838619913419031e+00,0.000000000000000000e+00
-9.482922625525702642e-01,-7.052676067503447221e+00,0.000000000000000000e+00
2.032827705658702300e+00,-7.520390289571565745e-01,0.000000000000000000e+00
-7.279530559928666378e-01,5.841924656014610306e+00,1.000000000000000000e+00
8.679077785654541799e+00,5.484960508144459013e+00,1.000000000000000000e+00
-2.097560367151443117e+00,9.874590132062472492e+00,1.000000000000000000e+00
8.234183056469976947e+00,1.376775673725035176e+00,1.000000000000000000e+00
2.210865370638586569e+00,-1.678356624277784093e+00,0.000000000000000000e+00
-1.507965768284282859e+00,6.602279342814934893e+00,1.000000000000000000e+00
-1.233631772924381309e+00,-4.818148474094446243e+00,0.000000000000000000e+00
-9.982424664869762765e+00,-6.338827757551857012e+00,0.000000000000000000e+00
-9.883880931471187736e+00,7.402236658803200697e-01,1.000000000000000000e+00
-7.115130927138957340e+00,-9.360937618201532473e+00,0.000000000000000000e+00
3.348477326456931635e+00,-6.032779315216281191e+00,0.000000000000000000e+00
1.414169260563140185e+00,4.936413150808345307e+00,1.000000000000000000e+00
7.684409521712623814e+00,7.323212346117990990e-01,1.000000000000000000e+00
-2.849765812668330511e+00,-1.446334053920120155e+00,0.000000000000000000e+00
7.747319306602072686e+00,9.520045792882790181e+00,1.000000000000000000e+00
-2.371717844635146122e-01,9.085417097376314643e+00,1.000000000000000000e+00
2.223075654453449346e+00,-9.221519621488727836e+00,0.000000000000000000e+00
6.973544995850776473e+00,-5.199544680245093531e+00,0.000000000000000000e+00
7.418429104015640263e+00,-2.598225168798791174e+00,1.000000000000000000e+00
7.154969775470650717e+00,6.065631848089058309e+00,1.000000000000000000e+00
